entry_idx,exit_idx,entry,exit,direction,pnl_usdt,balance_after,entry_date,exit_date
4,5,2.7492749,2.7437763502,long,-1.060499999999995,891.9395,2025-10-30 08:36:00,2025-10-30 08:39:00
14,15,2.7017298,2.7071332596,short,-1.0605000000000202,890.8789999999999,2025-10-30 09:06:00,2025-10-30 09:09:00
18,19,2.7862786,2.7974237144000003,long,2.089500000000019,892.9685,2025-10-30 09:18:00,2025-10-30 09:21:00
29,30,2.6917308,2.6809638768000004,short,2.0894999999999673,895.0579999999999,2025-10-30 09:51:00,2025-10-30 09:54:00
53,54,2.4637536,2.4686811072,short,-1.0605000000000266,893.9974999999998,2025-10-30 11:03:00,2025-10-30 11:06:00
62,63,2.4617538000000003,2.4519067848000002,short,2.0895000000000183,896.0869999999999,2025-10-30 11:30:00,2025-10-30 11:33:00
95,96,2.2107788999999998,2.2152004578,short,-1.0605000000000468,895.0264999999998,2025-10-30 13:09:00,2025-10-30 13:12:00
112,113,2.3452345,2.354615438,long,2.089500000000014,897.1159999999999,2025-10-30 14:00:00,2025-10-30 14:03:00
122,123,2.3562355999999998,2.3656605423999997,long,2.089499999999981,899.2054999999998,2025-10-30 14:30:00,2025-10-30 14:33:00
128,129,2.2787721,2.2696570115999997,short,2.0895000000000445,901.2949999999998,2025-10-30 14:48:00,2025-10-30 14:51:00
135,136,2.2237776,2.2148824896,short,2.08950000000003,903.3844999999999,2025-10-30 15:09:00,2025-10-30 15:12:00
151,152,2.2612261,2.2702710044,long,2.089500000000012,905.4739999999999,2025-10-30 15:57:00,2025-10-30 16:00:00
154,155,2.2882287999999997,2.2973817152,long,2.0895000000000135,907.5635,2025-10-30 16:06:00,2025-10-30 16:09:00
167,168,2.2892289,2.2983858156,long,2.089500000000047,909.653,2025-10-30 16:45:00,2025-10-30 16:48:00
170,171,2.30023,2.29562954,long,-1.0604999999999558,908.5925000000001,2025-10-30 16:54:00,2025-10-30 16:57:00
173,174,2.2387761,2.2298209956,short,2.089500000000006,910.6820000000001,2025-10-30 17:03:00,2025-10-30 17:06:00
182,183,2.1987801,2.1899849796,short,2.0894999999999655,912.7715000000001,2025-10-30 17:30:00,2025-10-30 17:33:00
205,206,2.2482248,2.2572176992,long,2.0894999999999775,914.861,2025-10-30 18:39:00,2025-10-30 18:42:00
246,247,2.1137886,2.1180161772,short,-1.0604999999999998,913.8004999999999,2025-10-30 20:42:00,2025-10-30 20:45:00
254,255,2.1852185,2.193959374,long,2.0894999999999757,915.8899999999999,2025-10-30 21:06:00,2025-10-30 21:09:00
261,262,2.1417858,2.1332186568,short,2.0895000000000175,917.9794999999999,2025-10-30 21:27:00,2025-10-30 21:30:00
264,265,2.1247875,2.11628835,short,2.089500000000003,920.069,2025-10-30 21:36:00,2025-10-30 21:39:00
278,279,2.1502149999999998,2.15881586,long,2.089500000000011,922.1585,2025-10-30 22:18:00,2025-10-30 22:21:00
281,282,2.170217,2.165876566,long,-1.0604999999999876,921.0980000000001,2025-10-30 22:27:00,2025-10-30 22:30:00
295,296,2.0827917,2.0869572834,short,-1.0604999999999594,920.0375000000001,2025-10-30 23:09:00,2025-10-30 23:12:00
315,316,2.0807919,2.0849534838,short,-1.0605000000000506,918.9770000000001,2025-10-31 00:09:00,2025-10-31 00:12:00
330,331,2.0377962,2.0296450152,short,2.0894999999999975,921.0665000000001,2025-10-31 00:54:00,2025-10-31 00:57:00
334,335,1.9548045,1.958714109,short,-1.0604999999999798,920.0060000000002,2025-10-31 01:06:00,2025-10-31 01:09:00
342,343,1.9308069,1.9230836724,short,2.089500000000028,922.0955000000002,2025-10-31 01:30:00,2025-10-31 01:33:00
348,349,1.9048095,1.897190262,short,2.089499999999992,924.1850000000003,2025-10-31 01:48:00,2025-10-31 01:51:00
351,352,1.9018097999999999,1.9056134195999999,short,-1.060499999999993,923.1245000000002,2025-10-31 01:57:00,2025-10-31 02:00:00
358,359,1.8818118,1.8855754236,short,-1.060500000000012,922.0640000000002,2025-10-31 02:18:00,2025-10-31 02:21:00
371,372,2.1042104,2.1126272416,long,2.089499999999973,924.1535000000001,2025-10-31 02:57:00,2025-10-31 03:00:00
