entry_idx,exit_idx,entry,exit,direction,pnl_usdt,balance_after,entry_date,exit_date
20,28,0.6645,0.6664935,short,-0.2257499999999979,9.774250000000002,2025-10-29 11:30:00,2025-10-29 12:10:00
35,36,0.669,0.6669930000000001,long,-0.22574999999999787,9.548500000000004,2025-10-29 12:45:00,2025-10-29 12:50:00
39,44,0.6695,0.6674915,long,-0.2257499999999965,9.322750000000008,2025-10-29 13:05:00,2025-10-29 13:30:00
47,50,0.6609,0.6569346,short,0.4492500000000008,9.77200000000001,2025-10-29 13:45:00,2025-10-29 14:00:00
52,53,0.653,0.654959,short,-0.2257499999999923,9.546250000000017,2025-10-29 14:10:00,2025-10-29 14:15:00
55,56,0.6495,0.6514484999999999,short,-0.22574999999998946,9.320500000000028,2025-10-29 14:25:00,2025-10-29 14:30:00
64,65,0.6454,0.6415276,short,0.4492499999999998,9.769750000000027,2025-10-29 15:10:00,2025-10-29 15:15:00
67,68,0.6349,0.6310906000000001,short,0.4492499999999956,10.219000000000023,2025-10-29 15:25:00,2025-10-29 15:30:00
74,75,0.6162,0.6180486,short,-0.22574999999999734,9.993250000000025,2025-10-29 16:00:00,2025-10-29 16:05:00
97,98,0.6352,0.6332944,long,-0.22574999999999434,9.76750000000003,2025-10-29 17:55:00,2025-10-29 18:00:00
108,109,0.6327,0.6364962000000001,long,0.44925000000000326,10.216750000000033,2025-10-29 18:50:00,2025-10-29 18:55:00
111,112,0.6347,0.6385082000000001,long,0.44925000000000465,10.666000000000038,2025-10-29 19:05:00,2025-10-29 19:10:00
117,120,0.6278,0.6296834,short,-0.22574999999999754,10.44025000000004,2025-10-29 19:35:00,2025-10-29 19:50:00
127,128,0.6344,0.6324968,long,-0.22574999999999928,10.21450000000004,2025-10-29 20:25:00,2025-10-29 20:30:00
133,135,0.6363,0.6343911,long,-0.22574999999999895,9.98875000000004,2025-10-29 20:55:00,2025-10-29 21:05:00
159,162,0.6248,0.6210512,short,0.4492499999999996,10.43800000000004,2025-10-29 23:05:00,2025-10-29 23:20:00
164,165,0.6186,0.6148884,short,0.4492500000000045,10.887250000000044,2025-10-29 23:30:00,2025-10-29 23:35:00
167,168,0.6144,0.6162431999999999,short,-0.22574999999999196,10.661500000000052,2025-10-29 23:45:00,2025-10-29 23:50:00
181,182,0.627,0.625119,long,-0.22575000000000256,10.435750000000048,2025-10-30 00:55:00,2025-10-30 01:00:00
190,191,0.6232,0.6250695999999999,short,-0.22574999999998988,10.21000000000006,2025-10-30 01:40:00,2025-10-30 01:45:00
197,200,0.6297,0.6334782,long,0.4492499999999945,10.659250000000053,2025-10-30 02:15:00,2025-10-30 02:30:00
215,217,0.6244,0.6206535999999999,short,0.4492500000000047,11.108500000000058,2025-10-30 03:45:00,2025-10-30 03:55:00
219,220,0.6152,0.6115088,short,0.4492500000000007,11.557750000000059,2025-10-30 04:05:00,2025-10-30 04:10:00
222,223,0.6101,0.6064394,short,0.4492500000000017,12.00700000000006,2025-10-30 04:20:00,2025-10-30 04:25:00
233,234,0.6,0.6017999999999999,short,-0.22574999999998913,11.781250000000071,2025-10-30 05:15:00,2025-10-30 05:20:00
245,248,0.6074,0.6092221999999999,short,-0.2257499999999858,11.555500000000086,2025-10-30 06:15:00,2025-10-30 06:30:00
253,254,0.6079,0.6097237,short,-0.225749999999998,11.329750000000088,2025-10-30 06:55:00,2025-10-30 07:00:00
259,266,0.614,0.612158,long,-0.22575000000000128,11.104000000000086,2025-10-30 07:25:00,2025-10-30 08:00:00
268,273,0.606,0.607818,short,-0.22574999999999834,10.878250000000088,2025-10-30 08:10:00,2025-10-30 08:35:00
279,280,0.6052,0.6015687999999999,short,0.44925000000000703,11.327500000000095,2025-10-30 09:05:00,2025-10-30 09:10:00
293,294,0.5878,0.5895634,short,-0.22574999999999623,11.101750000000099,2025-10-30 10:15:00,2025-10-30 10:20:00
312,313,0.584,0.580496,short,0.4492499999999938,11.551000000000093,2025-10-30 11:50:00,2025-10-30 11:55:00
322,323,0.5688,0.5705063999999999,short,-0.22574999999998496,11.325250000000107,2025-10-30 12:40:00,2025-10-30 12:45:00
330,331,0.5687,0.5704060999999999,short,-0.22574999999999112,11.099500000000116,2025-10-30 13:20:00,2025-10-30 13:25:00
351,352,0.558,0.559674,short,-0.2257499999999937,10.873750000000122,2025-10-30 15:05:00,2025-10-30 15:10:00
359,363,0.5518,0.5534553999999999,short,-0.2257499999999964,10.648000000000126,2025-10-30 15:45:00,2025-10-30 16:05:00
379,381,0.5429,0.5396426000000001,short,0.44924999999999526,11.097250000000122,2025-10-30 17:25:00,2025-10-30 17:35:00
391,392,0.5398,0.5414193999999999,short,-0.22574999999999137,10.87150000000013,2025-10-30 18:25:00,2025-10-30 18:30:00
394,395,0.5363,0.5379088999999999,short,-0.22574999999998788,10.645750000000143,2025-10-30 18:40:00,2025-10-30 18:45:00
405,406,0.5397,0.5413190999999999,short,-0.22574999999999787,10.420000000000146,2025-10-30 19:35:00,2025-10-30 19:40:00
446,447,0.5383,0.5350702,short,0.44924999999999293,10.869250000000138,2025-10-30 23:00:00,2025-10-30 23:05:00
463,468,0.545,0.54827,long,0.4492499999999993,11.318500000000137,2025-10-31 00:25:00,2025-10-31 00:50:00
470,471,0.5492,0.5524952000000001,long,0.4492500000000073,11.767750000000145,2025-10-31 01:00:00,2025-10-31 01:05:00
482,483,0.544,0.540736,short,0.44925000000000614,12.217000000000152,2025-10-31 02:00:00,2025-10-31 02:05:00
514,515,0.5451,0.5434647,long,-0.22575000000000087,11.99125000000015,2025-10-31 04:40:00,2025-10-31 04:45:00
517,518,0.5466,0.5449602,long,-0.2257499999999958,11.765500000000154,2025-10-31 04:55:00,2025-10-31 05:00:00
527,528,0.5453,0.5436641,long,-0.22575000000000323,11.53975000000015,2025-10-31 05:45:00,2025-10-31 05:50:00
532,535,0.5416,0.5432248,short,-0.2257499999999975,11.314000000000153,2025-10-31 06:10:00,2025-10-31 06:25:00
547,552,0.5368,0.5335792,short,0.44925000000000326,11.763250000000156,2025-10-31 07:25:00,2025-10-31 07:50:00
578,579,0.5396,0.5379811999999999,long,-0.22575000000000436,11.53750000000015,2025-10-31 10:00:00,2025-10-31 10:05:00
601,603,0.5408,0.5391775999999999,long,-0.22575000000000334,11.311750000000147,2025-10-31 11:55:00,2025-10-31 12:05:00
610,612,0.5335,0.530299,short,0.4492500000000013,11.761000000000148,2025-10-31 12:40:00,2025-10-31 12:50:00
614,618,0.5309,0.5324926999999999,short,-0.22574999999998469,11.535250000000163,2025-10-31 13:00:00,2025-10-31 13:20:00
627,628,0.5343,0.5326971,long,-0.2257499999999948,11.309500000000169,2025-10-31 14:05:00,2025-10-31 14:10:00
636,638,0.539,0.537383,long,-0.22574999999999718,11.08375000000017,2025-10-31 14:50:00,2025-10-31 15:00:00
