entry_idx,exit_idx,entry,exit,direction,reason,pnl_usdt,balance_after,entry_date,exit_date
616,616,0.10904,0.10882192,short,IMMEDIATE_TP_HIT,0.0749999999999969,2.550000000000341,2025-10-30 00:07:00,2025-10-30 00:07:00
618,618,0.10828,0.10806344,short,IMMEDIATE_TP_HIT,0.07500000000000312,2.625000000000344,2025-10-30 00:09:00,2025-10-30 00:09:00
620,620,0.10828,0.10838827999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999195,2.4750000000003523,2025-10-30 00:11:00,2025-10-30 00:11:00
637,638,0.10799,0.10809798999999999,short,SL_HIT,-0.14999999999999192,2.3250000000003603,2025-10-30 00:28:00,2025-10-30 00:29:00
642,642,0.10879,0.10868121,long,IMMEDIATE_SL_HIT,-0.14999999999999827,2.175000000000362,2025-10-30 00:33:00,2025-10-30 00:33:00
647,648,0.10834,0.10844833999999999,short,SL_HIT,-0.1499999999999893,2.025000000000373,2025-10-30 00:38:00,2025-10-30 00:39:00
654,654,0.10889,0.10878111,long,IMMEDIATE_SL_HIT,-0.15000000000000024,1.8750000000003726,2025-10-30 00:45:00,2025-10-30 00:45:00
656,656,0.10869,0.10858131,long,IMMEDIATE_SL_HIT,-0.1499999999999963,1.7250000000003762,2025-10-30 00:47:00,2025-10-30 00:47:00
660,661,0.10896,0.10917792,long,TP_HIT,0.07499999999999757,1.8000000000003737,2025-10-30 00:51:00,2025-10-30 00:52:00
663,663,0.10922,0.10911078,long,IMMEDIATE_SL_HIT,-0.14999999999999536,1.6500000000003783,2025-10-30 00:54:00,2025-10-30 00:54:00
685,685,0.10963,0.10952037,long,IMMEDIATE_SL_HIT,-0.14999999999999963,1.5000000000003786,2025-10-30 01:16:00,2025-10-30 01:16:00
692,692,0.1089,0.10900889999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999871,1.3500000000003916,2025-10-30 01:23:00,2025-10-30 01:23:00
700,700,0.10924,0.10945848000000001,long,IMMEDIATE_TP_HIT,0.07500000000000481,1.4250000000003964,2025-10-30 01:31:00,2025-10-30 01:31:00
702,704,0.10953,0.10942047,long,SL_HIT,-0.1499999999999977,1.2750000000003987,2025-10-30 01:33:00,2025-10-30 01:35:00
744,744,0.11019,0.11007981,long,IMMEDIATE_SL_HIT,-0.14999999999999739,1.1250000000004012,2025-10-30 02:15:00,2025-10-30 02:15:00
764,765,0.11056,0.11044944000000001,long,SL_HIT,-0.14999999999999705,0.9750000000004042,2025-10-30 02:35:00,2025-10-30 02:36:00
773,775,0.11065,0.11053935,long,SL_HIT,-0.15000000000000258,0.8250000000004016,2025-10-30 02:44:00,2025-10-30 02:46:00
789,789,0.1108,0.1110216,long,IMMEDIATE_TP_HIT,0.0750000000000016,0.9000000000004033,2025-10-30 03:00:00,2025-10-30 03:00:00
791,791,0.1109,0.1107891,long,IMMEDIATE_SL_HIT,-0.14999999999999805,0.7500000000004052,2025-10-30 03:02:00,2025-10-30 03:02:00
797,797,0.11037,0.11014926,short,IMMEDIATE_TP_HIT,0.07499999999999798,0.8250000000004032,2025-10-30 03:08:00,2025-10-30 03:08:00
800,801,0.11006,0.10983988,short,TP_HIT,0.07500000000000286,0.900000000000406,2025-10-30 03:11:00,2025-10-30 03:12:00
803,803,0.10963,0.10973962999999999,short,IMMEDIATE_SL_HIT,-0.14999999999999014,0.7500000000004159,2025-10-30 03:14:00,2025-10-30 03:14:00
808,808,0.10866,0.10876865999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998803,0.6000000000004279,2025-10-30 03:19:00,2025-10-30 03:19:00
810,810,0.10892,0.10902891999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999894,0.4500000000004385,2025-10-30 03:21:00,2025-10-30 03:21:00
827,828,0.10981,0.11002962000000001,long,TP_HIT,0.07500000000000251,0.525000000000441,2025-10-30 03:38:00,2025-10-30 03:39:00
834,837,0.10917,0.10895166,short,TP_HIT,0.07499999999999821,0.6000000000004392,2025-10-30 03:45:00,2025-10-30 03:48:00
839,839,0.10852,0.10862851999999999,short,IMMEDIATE_SL_HIT,-0.149999999999991,0.45000000000044815,2025-10-30 03:50:00,2025-10-30 03:50:00
841,841,0.10795,0.10805794999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998725,0.3000000000004609,2025-10-30 03:52:00,2025-10-30 03:52:00
854,855,0.10743,0.10721514,short,TP_HIT,0.07499999999999811,0.375000000000459,2025-10-30 04:05:00,2025-10-30 04:06:00
860,860,0.10602,0.10612601999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998903,0.22500000000047,2025-10-30 04:11:00,2025-10-30 04:11:00
886,886,0.1073,0.1071927,long,IMMEDIATE_SL_HIT,-0.15000000000000321,0.07500000000046678,2025-10-30 04:37:00,2025-10-30 04:37:00
889,889,0.10735,0.10724265,long,IMMEDIATE_SL_HIT,-0.15000000000000424,-0.07499999999953746,2025-10-30 04:40:00,2025-10-30 04:40:00
893,893,0.10771,0.10760229,long,IMMEDIATE_SL_HIT,-0.14999999999999789,-0.22499999999953535,2025-10-30 04:44:00,2025-10-30 04:44:00
898,899,0.10648,0.10626704000000001,short,TP_HIT,0.07499999999999869,-0.14999999999953667,2025-10-30 04:49:00,2025-10-30 04:50:00
901,901,0.10634,0.10644633999999999,short,IMMEDIATE_SL_HIT,-0.1499999999999877,-0.29999999999952437,2025-10-30 04:52:00,2025-10-30 04:52:00
919,919,0.10644,0.10622712000000001,short,IMMEDIATE_TP_HIT,0.07499999999999903,-0.22499999999952536,2025-10-30 05:10:00,2025-10-30 05:10:00
921,921,0.10613,0.10591774,short,IMMEDIATE_TP_HIT,0.07500000000000406,-0.1499999999995213,2025-10-30 05:12:00,2025-10-30 05:12:00
923,923,0.10615,0.10625614999999998,short,IMMEDIATE_SL_HIT,-0.14999999999998972,-0.299999999999511,2025-10-30 05:14:00,2025-10-30 05:14:00
930,930,0.10595,0.1057381,short,IMMEDIATE_TP_HIT,0.07500000000000069,-0.22499999999951031,2025-10-30 05:21:00,2025-10-30 05:21:00
932,932,0.1056,0.1053888,short,IMMEDIATE_TP_HIT,0.07499999999999626,-0.14999999999951405,2025-10-30 05:23:00,2025-10-30 05:23:00
934,934,0.10538,0.10516924,short,IMMEDIATE_TP_HIT,0.07500000000000302,-0.07499999999951103,2025-10-30 05:25:00,2025-10-30 05:25:00
950,950,0.10688,0.10677312,long,IMMEDIATE_SL_HIT,-0.15000000000000255,-0.2249999999995136,2025-10-30 05:41:00,2025-10-30 05:41:00
953,953,0.10678,0.10699356,long,IMMEDIATE_TP_HIT,0.07500000000000107,-0.14999999999951252,2025-10-30 05:44:00,2025-10-30 05:44:00
