entry_idx,exit_idx,entry,exit,direction,pnl_usdt,balance_after,entry_date,exit_date
527,528,1.2305,1.2341914999999999,short,-0.2257499999999975,12.66175000000013,2025-10-26 13:55:00,2025-10-26 14:00:00
536,537,1.2243,1.2279728999999997,short,-0.22574999999998513,12.436000000000144,2025-10-26 14:40:00,2025-10-26 14:45:00
550,551,1.2533,1.2495401000000002,long,-0.22574999999999562,12.210250000000148,2025-10-26 15:50:00,2025-10-26 15:55:00
553,554,1.2159,1.2086046,short,0.4492500000000039,12.659500000000152,2025-10-26 16:05:00,2025-10-26 16:10:00
556,557,1.2055,1.198267,short,0.4492500000000028,13.108750000000155,2025-10-26 16:20:00,2025-10-26 16:25:00
561,562,1.1927,1.1855438,short,0.4492500000000036,13.558000000000158,2025-10-26 16:45:00,2025-10-26 16:50:00
564,565,1.1679,1.1714036999999997,short,-0.22574999999998568,13.332250000000172,2025-10-26 17:00:00,2025-10-26 17:05:00
581,582,1.1912,1.1947736,short,-0.22574999999999718,13.106500000000175,2025-10-26 18:25:00,2025-10-26 18:30:00
590,591,1.2287,1.2360722,long,0.44925000000000315,13.555750000000177,2025-10-26 19:10:00,2025-10-26 19:15:00
593,594,1.2497,1.2459509,long,-0.22575000000000367,13.330000000000174,2025-10-26 19:25:00,2025-10-26 19:30:00
599,600,1.22,1.2236599999999997,short,-0.22574999999998613,13.104250000000189,2025-10-26 19:55:00,2025-10-26 20:00:00
605,606,1.2054,1.2090162,short,-0.2257499999999974,12.87850000000019,2025-10-26 20:25:00,2025-10-26 20:30:00
613,614,1.2348,1.2422088,long,0.44925000000000637,13.327750000000197,2025-10-26 21:05:00,2025-10-26 21:10:00
616,618,1.2343,1.2305971,long,-0.22574999999999718,13.1020000000002,2025-10-26 21:20:00,2025-10-26 21:30:00
625,626,1.2522,1.2484434,long,-0.22574999999999995,12.8762500000002,2025-10-26 22:05:00,2025-10-26 22:10:00
647,648,1.2125,1.2161374999999999,short,-0.22574999999999756,12.650500000000202,2025-10-26 23:55:00,2025-10-27 00:00:00
650,651,1.1942,1.1870348,short,0.449249999999999,13.099750000000201,2025-10-27 00:10:00,2025-10-27 00:15:00
653,654,1.1881,1.1809714,short,0.4492499999999956,13.549000000000197,2025-10-27 00:25:00,2025-10-27 00:30:00
658,659,1.1749,1.1784246999999999,short,-0.22574999999998885,13.323250000000208,2025-10-27 00:50:00,2025-10-27 00:55:00
683,685,1.1814,1.1849442,short,-0.2257499999999928,13.097500000000215,2025-10-27 02:55:00,2025-10-27 03:05:00
694,695,1.2134,1.2206804,long,0.4492499999999978,13.546750000000213,2025-10-27 03:50:00,2025-10-27 03:55:00
697,699,1.2284,1.2357704,long,0.4492500000000068,13.996000000000219,2025-10-27 04:05:00,2025-10-27 04:15:00
702,703,1.251,1.258506,long,0.4492500000000008,14.44525000000022,2025-10-27 04:30:00,2025-10-27 04:35:00
720,721,1.2067,1.1994598,short,0.4492500000000018,14.894500000000221,2025-10-27 06:00:00,2025-10-27 06:05:00
723,724,1.1929,1.1857426,short,0.4492500000000057,15.343750000000227,2025-10-27 06:15:00,2025-10-27 06:20:00
734,735,1.1845,1.1773930000000001,short,0.4492499999999983,15.793000000000225,2025-10-27 07:10:00,2025-10-27 07:15:00
748,749,1.1805,1.1840415,short,-0.22574999999999137,15.567250000000234,2025-10-27 08:20:00,2025-10-27 08:25:00
761,762,1.143,1.136142,short,0.44925000000000204,16.016500000000235,2025-10-27 09:25:00,2025-10-27 09:30:00
768,769,1.186,1.1931159999999998,long,0.4492499999999937,16.465750000000227,2025-10-27 10:00:00,2025-10-27 10:05:00
777,778,1.2113,1.2076661,long,-0.22575000000000486,16.240000000000222,2025-10-27 10:45:00,2025-10-27 10:50:00
794,795,1.2355,1.2317935,long,-0.22575000000000345,16.014250000000217,2025-10-27 12:10:00,2025-10-27 12:15:00
803,804,1.2347,1.2421081999999999,long,0.4492499999999986,16.463500000000217,2025-10-27 12:55:00,2025-10-27 13:00:00
830,831,1.2287,1.2323860999999998,short,-0.2257499999999948,16.237750000000222,2025-10-27 15:10:00,2025-10-27 15:15:00
833,834,1.2005,1.2041014999999997,short,-0.22574999999998838,16.012000000000235,2025-10-27 15:25:00,2025-10-27 15:30:00
838,839,1.2338,1.2300986,long,-0.2257499999999979,15.786250000000237,2025-10-27 15:50:00,2025-10-27 15:55:00
848,849,1.2552,1.2514344000000002,long,-0.2257499999999955,15.560500000000241,2025-10-27 16:40:00,2025-10-27 16:45:00
868,869,1.2281,1.2317843,short,-0.2257499999999984,15.334750000000243,2025-10-27 18:20:00,2025-10-27 18:25:00
881,882,1.2228,1.2154632,short,0.449250000000002,15.784000000000246,2025-10-27 19:25:00,2025-10-27 19:30:00
884,885,1.1961,1.1889234,short,0.4492499999999986,16.233250000000243,2025-10-27 19:40:00,2025-10-27 19:45:00
890,891,1.1702,1.1737105999999997,short,-0.22574999999998774,16.007500000000256,2025-10-27 20:10:00,2025-10-27 20:15:00
893,894,1.1717,1.1646698,short,0.44924999999999915,16.456750000000255,2025-10-27 20:25:00,2025-10-27 20:30:00
902,903,1.1634,1.1668901999999999,short,-0.2257499999999928,16.23100000000026,2025-10-27 21:10:00,2025-10-27 21:15:00
911,912,1.165,1.1684949999999998,short,-0.22574999999998735,16.005250000000274,2025-10-27 21:55:00,2025-10-27 22:00:00
