entry_idx,exit_idx,entry,exit,direction,reason,pnl_usdt,balance_after,entry_date,exit_date
1058,1058,0.2944,0.29410559999999997,long,IMMEDIATE_SL_HIT,-0.15000000000000713,-6.75137474541701,2025-10-30 07:29:00,2025-10-30 07:29:00
1070,1070,0.2928,0.2930928,short,IMMEDIATE_SL_HIT,-0.1499999999999954,-6.901374745417005,2025-10-30 07:41:00,2025-10-30 07:41:00
1074,1074,0.2941,0.29380589999999995,long,IMMEDIATE_SL_HIT,-0.15000000000000496,-7.05137474541701,2025-10-30 07:45:00,2025-10-30 07:45:00
1078,1078,0.2923,0.29259229999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999917,-7.201374745417001,2025-10-30 07:49:00,2025-10-30 07:49:00
1082,1082,0.2943,0.2940057,long,IMMEDIATE_SL_HIT,-0.1500000000000064,-7.351374745417008,2025-10-30 07:53:00,2025-10-30 07:53:00
1084,1084,0.2945,0.2942055,long,IMMEDIATE_SL_HIT,-0.14999999999999372,-7.501374745417002,2025-10-30 07:55:00,2025-10-30 07:55:00
1093,1094,0.2925,0.291915,short,TP_HIT,0.07500000000000054,-7.426374745417002,2025-10-30 08:04:00,2025-10-30 08:05:00
1096,1096,0.2923,0.29259229999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999917,-7.576374745416993,2025-10-30 08:07:00,2025-10-30 08:07:00
1100,1100,0.2891,0.2893891,short,IMMEDIATE_SL_HIT,-0.14999999999999653,-7.72637474541699,2025-10-30 08:11:00,2025-10-30 08:11:00
1102,1102,0.2884,0.28868839999999996,short,IMMEDIATE_SL_HIT,-0.14999999999999128,-7.876374745416982,2025-10-30 08:13:00,2025-10-30 08:13:00
1117,1117,0.2869,0.2863262,short,IMMEDIATE_TP_HIT,0.07500000000000344,-7.801374745416978,2025-10-30 08:28:00,2025-10-30 08:28:00
1119,1120,0.2854,0.2856854,short,SL_HIT,-0.1499999999999977,-7.951374745416976,2025-10-30 08:30:00,2025-10-30 08:31:00
1157,1157,0.2827,0.2821346,short,IMMEDIATE_TP_HIT,0.07499999999999829,-7.876374745416977,2025-10-30 09:08:00,2025-10-30 09:08:00
1159,1159,0.2822,0.2816356,short,IMMEDIATE_TP_HIT,0.07500000000000544,-7.801374745416972,2025-10-30 09:10:00,2025-10-30 09:10:00
1161,1162,0.2805,0.2807805,short,SL_HIT,-0.14999999999998967,-7.951374745416961,2025-10-30 09:12:00,2025-10-30 09:13:00
1170,1170,0.2793,0.2795793,short,IMMEDIATE_SL_HIT,-0.14999999999999525,-8.101374745416956,2025-10-30 09:21:00,2025-10-30 09:21:00
1177,1177,0.2836,0.2833164,long,IMMEDIATE_SL_HIT,-0.1499999999999987,-8.251374745416955,2025-10-30 09:28:00,2025-10-30 09:28:00
1180,1181,0.2839,0.2844678,long,TP_HIT,0.07500000000000193,-8.176374745416954,2025-10-30 09:31:00,2025-10-30 09:32:00
1186,1186,0.2816,0.2818816,short,IMMEDIATE_SL_HIT,-0.1499999999999981,-8.326374745416953,2025-10-30 09:37:00,2025-10-30 09:37:00
1198,1198,0.281,0.281281,short,IMMEDIATE_SL_HIT,-0.14999999999999353,-8.476374745416946,2025-10-30 09:49:00,2025-10-30 09:49:00
1200,1200,0.2818,0.2812364,short,IMMEDIATE_TP_HIT,0.07499999999999932,-8.401374745416947,2025-10-30 09:51:00,2025-10-30 09:51:00
1210,1210,0.2798,0.2792404,short,IMMEDIATE_TP_HIT,0.07499999999999823,-8.326374745416949,2025-10-30 10:01:00,2025-10-30 10:01:00
1220,1221,0.2799,0.2801798999999999,short,SL_HIT,-0.14999999999998503,-8.476374745416933,2025-10-30 10:11:00,2025-10-30 10:12:00
1223,1223,0.2796,0.27904080000000003,short,IMMEDIATE_TP_HIT,0.07499999999999515,-8.401374745416938,2025-10-30 10:14:00,2025-10-30 10:14:00
1230,1230,0.2813,0.2810187,long,IMMEDIATE_SL_HIT,-0.14999999999999583,-8.551374745416933,2025-10-30 10:21:00,2025-10-30 10:21:00
1232,1232,0.2815,0.2812185,long,IMMEDIATE_SL_HIT,-0.14999999999999739,-8.70137474541693,2025-10-30 10:23:00,2025-10-30 10:23:00
1242,1242,0.2803,0.28058029999999995,short,IMMEDIATE_SL_HIT,-0.14999999999998812,-8.851374745416917,2025-10-30 10:33:00,2025-10-30 10:33:00
1246,1246,0.2797,0.2791406,short,IMMEDIATE_TP_HIT,0.07499999999999668,-8.77637474541692,2025-10-30 10:37:00,2025-10-30 10:37:00
1248,1248,0.2788,0.27907879999999996,short,IMMEDIATE_SL_HIT,-0.1499999999999914,-8.926374745416911,2025-10-30 10:39:00,2025-10-30 10:39:00
1254,1254,0.2784,0.27867839999999994,short,IMMEDIATE_SL_HIT,-0.14999999999998825,-9.0763747454169,2025-10-30 10:45:00,2025-10-30 10:45:00
1260,1260,0.2803,0.2808606,long,IMMEDIATE_TP_HIT,0.07500000000000595,-9.001374745416893,2025-10-30 10:51:00,2025-10-30 10:51:00
1268,1268,0.2798,0.2800798,short,IMMEDIATE_SL_HIT,-0.14999999999999913,-9.151374745416891,2025-10-30 10:59:00,2025-10-30 10:59:00
1280,1280,0.28,0.28028,short,IMMEDIATE_SL_HIT,-0.14999999999998578,-9.301374745416878,2025-10-30 11:11:00,2025-10-30 11:11:00
1288,1288,0.2794,0.27967939999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999603,-9.451374745416874,2025-10-30 11:19:00,2025-10-30 11:19:00
1296,1297,0.2801,0.2798199,long,SL_HIT,-0.1500000000000014,-9.601374745416877,2025-10-30 11:27:00,2025-10-30 11:28:00
1302,1302,0.2788,0.27907879999999996,short,IMMEDIATE_SL_HIT,-0.1499999999999914,-9.751374745416868,2025-10-30 11:33:00,2025-10-30 11:33:00
1305,1306,0.279,0.278442,short,TP_HIT,0.07500000000000077,-9.676374745416867,2025-10-30 11:36:00,2025-10-30 11:37:00
1318,1318,0.28,0.27972,long,IMMEDIATE_SL_HIT,-0.15000000000000066,-9.826374745416867,2025-10-30 11:49:00,2025-10-30 11:49:00
1354,1354,0.2731,0.2733731,short,IMMEDIATE_SL_HIT,-0.14999999999999192,-9.976374745416859,2025-10-30 12:25:00,2025-10-30 12:25:00
1369,1369,0.2713,0.27157129999999996,short,IMMEDIATE_SL_HIT,-0.14999999999999292,-10.126374745416852,2025-10-30 12:40:00,2025-10-30 12:40:00
1371,1371,0.2682,0.2684682,short,IMMEDIATE_SL_HIT,-0.14999999999999894,-10.27637474541685,2025-10-30 12:42:00,2025-10-30 12:42:00
1373,1373,0.2681,0.2675638,short,IMMEDIATE_TP_HIT,0.07499999999999626,-10.201374745416855,2025-10-30 12:44:00,2025-10-30 12:44:00
1395,1395,0.2707,0.2704293,long,IMMEDIATE_SL_HIT,-0.15000000000000352,-10.351374745416859,2025-10-30 13:06:00,2025-10-30 13:06:00
1398,1398,0.267,0.267267,short,IMMEDIATE_SL_HIT,-0.14999999999998923,-10.501374745416848,2025-10-30 13:09:00,2025-10-30 13:09:00
1400,1400,0.2668,0.26626639999999996,short,IMMEDIATE_TP_HIT,0.07500000000000648,-10.426374745416842,2025-10-30 13:11:00,2025-10-30 13:11:00
1402,1402,0.2676,0.2670648,short,IMMEDIATE_TP_HIT,0.07500000000000377,-10.351374745416837,2025-10-30 13:13:00,2025-10-30 13:13:00
1404,1404,0.2669,0.2671669,short,IMMEDIATE_SL_HIT,-0.14999999999998842,-10.501374745416825,2025-10-30 13:15:00,2025-10-30 13:15:00
1422,1422,0.2634,0.2636634,short,IMMEDIATE_SL_HIT,-0.14999999999999122,-10.651374745416817,2025-10-30 13:33:00,2025-10-30 13:33:00
1425,1425,0.2624,0.2626624,short,IMMEDIATE_SL_HIT,-0.14999999999999886,-10.801374745416815,2025-10-30 13:36:00,2025-10-30 13:36:00
1428,1428,0.259,0.25925899999999996,short,IMMEDIATE_SL_HIT,-0.1499999999999866,-10.951374745416802,2025-10-30 13:39:00,2025-10-30 13:39:00
1446,1446,0.2602,0.2596796,short,IMMEDIATE_TP_HIT,0.0749999999999932,-10.876374745416808,2025-10-30 13:57:00,2025-10-30 13:57:00
1448,1448,0.2588,0.2590587999999999,short,IMMEDIATE_SL_HIT,-0.14999999999998492,-11.026374745416792,2025-10-30 13:59:00,2025-10-30 13:59:00
1455,1455,0.2634,0.2631366,long,IMMEDIATE_SL_HIT,-0.15000000000000704,-11.1763747454168,2025-10-30 14:06:00,2025-10-30 14:06:00
1457,1457,0.2633,0.26303669999999996,long,IMMEDIATE_SL_HIT,-0.15000000000000624,-11.326374745416805,2025-10-30 14:08:00,2025-10-30 14:08:00
1460,1460,0.2597,0.25995969999999996,short,IMMEDIATE_SL_HIT,-0.14999999999999247,-11.476374745416798,2025-10-30 14:11:00,2025-10-30 14:11:00
1462,1462,0.2578,0.25805779999999995,short,IMMEDIATE_SL_HIT,-0.14999999999999267,-11.626374745416792,2025-10-30 14:13:00,2025-10-30 14:13:00
1469,1469,0.2543,0.2545543,short,IMMEDIATE_SL_HIT,-0.14999999999999558,-11.776374745416787,2025-10-30 14:20:00,2025-10-30 14:20:00
1483,1483,0.2547,0.2549547,short,IMMEDIATE_SL_HIT,-0.14999999999999902,-11.926374745416785,2025-10-30 14:34:00,2025-10-30 14:34:00
1493,1493,0.2583,0.2580417,long,IMMEDIATE_SL_HIT,-0.14999999999999686,-12.076374745416782,2025-10-30 14:44:00,2025-10-30 14:44:00
1497,1497,0.2553,0.2555553,short,IMMEDIATE_SL_HIT,-0.14999999999998775,-12.22637474541677,2025-10-30 14:48:00,2025-10-30 14:48:00
1503,1503,0.258,0.257742,long,IMMEDIATE_SL_HIT,-0.14999999999999433,-12.376374745416765,2025-10-30 14:54:00,2025-10-30 14:54:00
1509,1509,0.2573,0.25755729999999993,short,IMMEDIATE_SL_HIT,-0.14999999999998845,-12.526374745416753,2025-10-30 15:00:00,2025-10-30 15:00:00
1515,1515,0.2571,0.2565858,short,IMMEDIATE_TP_HIT,0.0750000000000059,-12.451374745416746,2025-10-30 15:06:00,2025-10-30 15:06:00
1517,1517,0.2559,0.2561559,short,IMMEDIATE_SL_HIT,-0.14999999999999286,-12.60137474541674,2025-10-30 15:08:00,2025-10-30 15:08:00
1519,1519,0.2542,0.25369159999999996,short,IMMEDIATE_TP_HIT,0.0750000000000059,-12.526374745416733,2025-10-30 15:10:00,2025-10-30 15:10:00
1522,1522,0.2534,0.2536534,short,IMMEDIATE_SL_HIT,-0.14999999999998792,-12.676374745416721,2025-10-30 15:13:00,2025-10-30 15:13:00
1528,1528,0.2521,0.2515958,short,IMMEDIATE_TP_HIT,0.07500000000000302,-12.601374745416718,2025-10-30 15:19:00,2025-10-30 15:19:00
1530,1530,0.2516,0.25185159999999995,short,IMMEDIATE_SL_HIT,-0.14999999999998898,-12.751374745416708,2025-10-30 15:21:00,2025-10-30 15:21:00
1537,1537,0.2512,0.25145119999999993,short,IMMEDIATE_SL_HIT,-0.14999999999998553,-12.901374745416694,2025-10-30 15:28:00,2025-10-30 15:28:00
1551,1551,0.2502,0.25045019999999996,short,IMMEDIATE_SL_HIT,-0.14999999999999347,-13.051374745416688,2025-10-30 15:42:00,2025-10-30 15:42:00
1575,1575,0.2515,0.2512485,long,IMMEDIATE_SL_HIT,-0.15000000000000469,-13.201374745416691,2025-10-30 16:06:00,2025-10-30 16:06:00
1577,1577,0.2525,0.2522475,long,IMMEDIATE_SL_HIT,-0.1499999999999967,-13.351374745416688,2025-10-30 16:08:00,2025-10-30 16:08:00
1587,1587,0.2505,0.249999,short,IMMEDIATE_TP_HIT,0.07500000000000043,-13.276374745416687,2025-10-30 16:18:00,2025-10-30 16:18:00
1590,1590,0.2495,0.249001,short,IMMEDIATE_TP_HIT,0.07499999999999984,-13.201374745416688,2025-10-30 16:21:00,2025-10-30 16:21:00
1598,1598,0.252,0.251748,long,IMMEDIATE_SL_HIT,-0.14999999999999242,-13.351374745416681,2025-10-30 16:29:00,2025-10-30 16:29:00
1602,1602,0.249,0.24924899999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999914,-13.501374745416673,2025-10-30 16:33:00,2025-10-30 16:33:00
1604,1604,0.2504,0.24989920000000002,short,IMMEDIATE_TP_HIT,0.07499999999999869,-13.426374745416673,2025-10-30 16:35:00,2025-10-30 16:35:00
1608,1608,0.2514,0.2511486,long,IMMEDIATE_SL_HIT,-0.1500000000000038,-13.576374745416677,2025-10-30 16:39:00,2025-10-30 16:39:00
1610,1610,0.2517,0.25144829999999996,long,IMMEDIATE_SL_HIT,-0.15000000000000638,-13.726374745416683,2025-10-30 16:41:00,2025-10-30 16:41:00
1614,1614,0.2498,0.2493004,short,IMMEDIATE_TP_HIT,0.07499999999999668,-13.651374745416685,2025-10-30 16:45:00,2025-10-30 16:45:00
1617,1617,0.2484,0.2486484,short,IMMEDIATE_SL_HIT,-0.14999999999999455,-13.80137474541668,2025-10-30 16:48:00,2025-10-30 16:48:00
1619,1619,0.2487,0.24894869999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999888,-13.951374745416668,2025-10-30 16:50:00,2025-10-30 16:50:00
1629,1629,0.25,0.24975,long,IMMEDIATE_SL_HIT,-0.15000000000000008,-14.101374745416669,2025-10-30 17:00:00,2025-10-30 17:00:00
1632,1632,0.2466,0.24610680000000001,short,IMMEDIATE_TP_HIT,0.07499999999999973,-14.02637474541667,2025-10-30 17:03:00,2025-10-30 17:03:00
1634,1634,0.2455,0.245009,short,IMMEDIATE_TP_HIT,0.0749999999999974,-13.951374745416672,2025-10-30 17:05:00,2025-10-30 17:05:00
1636,1636,0.245,0.24524499999999996,short,IMMEDIATE_SL_HIT,-0.14999999999999006,-14.101374745416662,2025-10-30 17:07:00,2025-10-30 17:07:00
1646,1646,0.2417,0.24194169999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999492,-14.251374745416657,2025-10-30 17:17:00,2025-10-30 17:17:00
1652,1652,0.2377,0.23793769999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999356,-14.40137474541665,2025-10-30 17:23:00,2025-10-30 17:23:00
1654,1654,0.2361,0.23633609999999997,short,IMMEDIATE_SL_HIT,-0.14999999999998773,-14.551374745416638,2025-10-30 17:25:00,2025-10-30 17:25:00
1670,1670,0.2305,0.23073049999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999892,-14.701374745416627,2025-10-30 17:41:00,2025-10-30 17:41:00
1683,1683,0.2352,0.23543519999999996,short,IMMEDIATE_SL_HIT,-0.14999999999998825,-14.851374745416615,2025-10-30 17:54:00,2025-10-30 17:54:00
1692,1692,0.2378,0.2375622,long,IMMEDIATE_SL_HIT,-0.15000000000000321,-15.00137474541662,2025-10-30 18:03:00,2025-10-30 18:03:00
1696,1696,0.2362,0.23643619999999996,short,IMMEDIATE_SL_HIT,-0.14999999999998864,-15.151374745416607,2025-10-30 18:07:00,2025-10-30 18:07:00
1710,1710,0.238,0.237762,long,IMMEDIATE_SL_HIT,-0.1499999999999963,-15.301374745416604,2025-10-30 18:21:00,2025-10-30 18:21:00
1728,1728,0.2362,0.23572759999999998,short,IMMEDIATE_TP_HIT,0.0750000000000037,-15.226374745416601,2025-10-30 18:39:00,2025-10-30 18:39:00
1731,1731,0.2353,0.23553529999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999892,-15.37637474541659,2025-10-30 18:42:00,2025-10-30 18:42:00
1740,1740,0.2372,0.2376744,long,IMMEDIATE_TP_HIT,0.07500000000000434,-15.301374745416586,2025-10-30 18:51:00,2025-10-30 18:51:00
1745,1745,0.2356,0.23583559999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999195,-15.451374745416578,2025-10-30 18:56:00,2025-10-30 18:56:00
1747,1747,0.235,0.23453,short,IMMEDIATE_TP_HIT,0.07499999999999943,-15.376374745416578,2025-10-30 18:58:00,2025-10-30 18:58:00
1749,1749,0.2344,0.2339312,short,IMMEDIATE_TP_HIT,0.07499999999999726,-15.301374745416581,2025-10-30 19:00:00,2025-10-30 19:00:00
1751,1751,0.2313,0.23153129999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999877,-15.451374745416569,2025-10-30 19:02:00,2025-10-30 19:02:00
1767,1767,0.2316,0.23183159999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999053,-15.601374745416559,2025-10-30 19:18:00,2025-10-30 19:18:00
1770,1770,0.2299,0.23012989999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999926,-15.751374745416552,2025-10-30 19:21:00,2025-10-30 19:21:00
1773,1773,0.2298,0.23002979999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999167,-15.901374745416543,2025-10-30 19:24:00,2025-10-30 19:24:00
1787,1787,0.2283,0.2285283,short,IMMEDIATE_SL_HIT,-0.1499999999999957,-16.05137474541654,2025-10-30 19:38:00,2025-10-30 19:38:00
1789,1789,0.2282,0.22842819999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999475,-16.201374745416533,2025-10-30 19:40:00,2025-10-30 19:40:00
1798,1798,0.2288,0.22902879999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999913,-16.351374745416525,2025-10-30 19:49:00,2025-10-30 19:49:00
1803,1803,0.2317,0.2314683,long,IMMEDIATE_SL_HIT,-0.15000000000000044,-16.501374745416527,2025-10-30 19:54:00,2025-10-30 19:54:00
1807,1807,0.229,0.229229,short,IMMEDIATE_SL_HIT,-0.1499999999999932,-16.65137474541652,2025-10-30 19:58:00,2025-10-30 19:58:00
1809,1809,0.2292,0.2287416,short,IMMEDIATE_TP_HIT,0.07499999999999926,-16.57637474541652,2025-10-30 20:00:00,2025-10-30 20:00:00
1849,1849,0.2436,0.2433564,long,IMMEDIATE_SL_HIT,-0.15000000000000321,-16.72637474541652,2025-10-30 20:40:00,2025-10-30 20:40:00
1851,1851,0.2425,0.242985,long,IMMEDIATE_TP_HIT,0.0750000000000041,-16.65137474541652,2025-10-30 20:42:00,2025-10-30 20:42:00
1886,1886,0.2383,0.23853829999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999025,-16.80137474541651,2025-10-30 21:17:00,2025-10-30 21:17:00
1888,1888,0.2389,0.2391389,short,IMMEDIATE_SL_HIT,-0.14999999999999572,-16.951374745416505,2025-10-30 21:19:00,2025-10-30 21:19:00
1890,1890,0.2399,0.23966010000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999605,-17.1013747454165,2025-10-30 21:21:00,2025-10-30 21:21:00
1892,1893,0.2394,0.2398788,long,TP_HIT,0.07500000000000046,-17.0263747454165,2025-10-30 21:23:00,2025-10-30 21:24:00
1898,1899,0.2382,0.2377236,short,TP_HIT,0.0749999999999962,-16.951374745416505,2025-10-30 21:29:00,2025-10-30 21:30:00
1901,1901,0.2386,0.23883859999999998,short,IMMEDIATE_SL_HIT,-0.149999999999993,-17.101374745416496,2025-10-30 21:32:00,2025-10-30 21:32:00
1903,1903,0.2393,0.23906070000000001,long,IMMEDIATE_SL_HIT,-0.14999999999999933,-17.251374745416495,2025-10-30 21:34:00,2025-10-30 21:34:00
1907,1907,0.2382,0.2377236,short,IMMEDIATE_TP_HIT,0.0749999999999962,-17.1763747454165,2025-10-30 21:38:00,2025-10-30 21:38:00
1909,1909,0.2381,0.23833809999999997,short,IMMEDIATE_SL_HIT,-0.14999999999998845,-17.326374745416487,2025-10-30 21:40:00,2025-10-30 21:40:00
1917,1917,0.2396,0.2393604,long,IMMEDIATE_SL_HIT,-0.15000000000000202,-17.47637474541649,2025-10-30 21:48:00,2025-10-30 21:48:00
1919,1920,0.2402,0.2399598,long,SL_HIT,-0.14999999999999875,-17.626374745416488,2025-10-30 21:50:00,2025-10-30 21:51:00
1923,1924,0.2406,0.2403594,long,SL_HIT,-0.15000000000000235,-17.77637474541649,2025-10-30 21:54:00,2025-10-30 21:55:00
1933,1934,0.2416,0.2413584,long,SL_HIT,-0.15000000000000263,-17.926374745416492,2025-10-30 22:04:00,2025-10-30 22:05:00
1941,1942,0.2399,0.2401399,short,SL_HIT,-0.14999999999999605,-18.076374745416487,2025-10-30 22:12:00,2025-10-30 22:13:00
1945,1945,0.2414,0.2411586,long,IMMEDIATE_SL_HIT,-0.15000000000000085,-18.22637474541649,2025-10-30 22:16:00,2025-10-30 22:16:00
1947,1947,0.2411,0.24085890000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999982,-18.376374745416488,2025-10-30 22:18:00,2025-10-30 22:18:00
1969,1969,0.2428,0.2425572,long,IMMEDIATE_SL_HIT,-0.14999999999999614,-18.526374745416483,2025-10-30 22:40:00,2025-10-30 22:40:00
1971,1972,0.2441,0.24385590000000001,long,SL_HIT,-0.1499999999999991,-18.67637474541648,2025-10-30 22:42:00,2025-10-30 22:43:00
1974,1975,0.2454,0.2451546,long,SL_HIT,-0.15000000000000205,-18.826374745416484,2025-10-30 22:45:00,2025-10-30 22:46:00
1989,1989,0.2461,0.2465922,long,IMMEDIATE_TP_HIT,0.07499999999999944,-18.751374745416484,2025-10-30 23:00:00,2025-10-30 23:00:00
2000,2000,0.2435,0.24374349999999997,short,IMMEDIATE_SL_HIT,-0.1499999999999938,-18.90137474541648,2025-10-30 23:11:00,2025-10-30 23:11:00
2002,2002,0.2427,0.24294269999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999525,-19.051374745416474,2025-10-30 23:13:00,2025-10-30 23:13:00
2005,2005,0.2444,0.2441556,long,IMMEDIATE_SL_HIT,-0.15000000000000174,-19.201374745416476,2025-10-30 23:16:00,2025-10-30 23:16:00
2014,2014,0.2451,0.24485490000000001,long,IMMEDIATE_SL_HIT,-0.1499999999999994,-19.351374745416475,2025-10-30 23:25:00,2025-10-30 23:25:00
2021,2022,0.2461,0.2465922,long,TP_HIT,0.07499999999999944,-19.276374745416476,2025-10-30 23:32:00,2025-10-30 23:33:00
2025,2025,0.2475,0.247995,long,IMMEDIATE_TP_HIT,0.07499999999999861,-19.201374745416476,2025-10-30 23:36:00,2025-10-30 23:36:00
2027,2027,0.2482,0.2479518,long,IMMEDIATE_SL_HIT,-0.15000000000000122,-19.35137474541648,2025-10-30 23:38:00,2025-10-30 23:38:00
2038,2039,0.2485,0.24825149999999999,long,SL_HIT,-0.1500000000000038,-19.50137474541648,2025-10-30 23:49:00,2025-10-30 23:50:00
2041,2041,0.2488,0.24929759999999998,long,IMMEDIATE_TP_HIT,0.07499999999999607,-19.426374745416485,2025-10-30 23:52:00,2025-10-30 23:52:00
2045,2045,0.2488,0.2485512,long,IMMEDIATE_SL_HIT,-0.14999999999999805,-19.576374745416484,2025-10-30 23:56:00,2025-10-30 23:56:00
2063,2063,0.2513,0.2510487,long,IMMEDIATE_SL_HIT,-0.1500000000000029,-19.726374745416486,2025-10-31 00:14:00,2025-10-31 00:14:00
2065,2065,0.2512,0.25094879999999997,long,IMMEDIATE_SL_HIT,-0.15000000000000208,-19.876374745416488,2025-10-31 00:16:00,2025-10-31 00:16:00
2085,2085,0.248,0.24824799999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999108,-20.02637474541648,2025-10-31 00:36:00,2025-10-31 00:36:00
2087,2087,0.2487,0.2482026,short,IMMEDIATE_TP_HIT,0.07500000000000269,-19.951374745416476,2025-10-31 00:38:00,2025-10-31 00:38:00
2092,2092,0.2471,0.24734709999999996,short,IMMEDIATE_SL_HIT,-0.1499999999999916,-20.101374745416468,2025-10-31 00:43:00,2025-10-31 00:43:00
2094,2094,0.2471,0.24734709999999996,short,IMMEDIATE_SL_HIT,-0.1499999999999916,-20.25137474541646,2025-10-31 00:45:00,2025-10-31 00:45:00
2102,2102,0.2494,0.2498988,long,IMMEDIATE_TP_HIT,0.0749999999999981,-20.17637474541646,2025-10-31 00:53:00,2025-10-31 00:53:00
2108,2108,0.248,0.24824799999999997,short,IMMEDIATE_SL_HIT,-0.14999999999999108,-20.32637474541645,2025-10-31 00:59:00,2025-10-31 00:59:00
2112,2112,0.2472,0.24744719999999998,short,IMMEDIATE_SL_HIT,-0.1499999999999925,-20.476374745416443,2025-10-31 01:03:00,2025-10-31 01:03:00
2116,2117,0.2497,0.2501994,long,TP_HIT,0.07500000000000329,-20.40137474541644,2025-10-31 01:07:00,2025-10-31 01:08:00
2120,2120,0.2505,0.2502495,long,IMMEDIATE_SL_HIT,-0.14999999999999608,-20.551374745416435,2025-10-31 01:11:00,2025-10-31 01:11:00
2132,2132,0.2485,0.24874849999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999541,-20.70137474541643,2025-10-31 01:23:00,2025-10-31 01:23:00
2140,2140,0.2475,0.24774749999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999508,-20.851374745416425,2025-10-31 01:31:00,2025-10-31 01:31:00
2142,2142,0.2473,0.24680539999999998,short,IMMEDIATE_TP_HIT,0.07500000000000354,-20.776374745416422,2025-10-31 01:33:00,2025-10-31 01:33:00
2144,2144,0.2469,0.24714689999999997,short,IMMEDIATE_SL_HIT,-0.14999999999998986,-20.926374745416414,2025-10-31 01:35:00,2025-10-31 01:35:00
2151,2151,0.2472,0.2467056,short,IMMEDIATE_TP_HIT,0.07500000000000179,-20.85137474541641,2025-10-31 01:42:00,2025-10-31 01:42:00
2155,2155,0.2466,0.2468466,short,IMMEDIATE_SL_HIT,-0.1499999999999957,-21.001374745416406,2025-10-31 01:46:00,2025-10-31 01:46:00
2160,2160,0.2482,0.2479518,long,IMMEDIATE_SL_HIT,-0.15000000000000122,-21.15137474541641,2025-10-31 01:51:00,2025-10-31 01:51:00
2164,2166,0.2477,0.2472046,short,TP_HIT,0.07500000000000209,-21.076374745416405,2025-10-31 01:55:00,2025-10-31 01:57:00
2168,2168,0.2469,0.24714689999999997,short,IMMEDIATE_SL_HIT,-0.14999999999998986,-21.226374745416397,2025-10-31 01:59:00,2025-10-31 01:59:00
2175,2175,0.2456,0.24510880000000002,short,IMMEDIATE_TP_HIT,0.07499999999999912,-21.151374745416398,2025-10-31 02:06:00,2025-10-31 02:06:00
2177,2177,0.243,0.24324299999999996,short,IMMEDIATE_SL_HIT,-0.14999999999998936,-21.301374745416386,2025-10-31 02:08:00,2025-10-31 02:08:00
2179,2179,0.2419,0.2414162,short,IMMEDIATE_TP_HIT,0.07500000000000198,-21.226374745416383,2025-10-31 02:10:00,2025-10-31 02:10:00
2181,2181,0.2414,0.2409172,short,IMMEDIATE_TP_HIT,0.07500000000000169,-21.15137474541638,2025-10-31 02:12:00,2025-10-31 02:12:00
2183,2183,0.2404,0.24064039999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999186,-21.30137474541637,2025-10-31 02:14:00,2025-10-31 02:14:00
2198,2198,0.2407,0.24094069999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999458,-21.451374745416366,2025-10-31 02:29:00,2025-10-31 02:29:00
2205,2205,0.2405,0.24001899999999998,short,IMMEDIATE_TP_HIT,0.07500000000000286,-21.376374745416364,2025-10-31 02:36:00,2025-10-31 02:36:00
2207,2207,0.2396,0.2398396,short,IMMEDIATE_SL_HIT,-0.14999999999999336,-21.52637474541636,2025-10-31 02:38:00,2025-10-31 02:38:00
2225,2225,0.2415,0.241983,long,IMMEDIATE_TP_HIT,0.07500000000000348,-21.451374745416356,2025-10-31 02:56:00,2025-10-31 02:56:00
2235,2235,0.2417,0.2414583,long,IMMEDIATE_SL_HIT,-0.15000000000000355,-21.601374745416358,2025-10-31 03:06:00,2025-10-31 03:06:00
2237,2237,0.2424,0.2421576,long,IMMEDIATE_SL_HIT,-0.1500000000000012,-21.75137474541636,2025-10-31 03:08:00,2025-10-31 03:08:00
2245,2245,0.2414,0.24164139999999998,short,IMMEDIATE_SL_HIT,-0.14999999999999222,-21.90137474541635,2025-10-31 03:16:00,2025-10-31 03:16:00
